folder,file,sequence,domain,kingdom,phylum,class,order,family
2956486,GCF_023147925.1_ASM2314792v1_genomic.fna,NC_076875.1,Viruses,Riboviria,Orthornavirae,Negarnaviricota,Haploviricotina,Monjiviricetes
2956487,GCF_000853085.1_ViralProj14819_genomic.fna,NC_003870.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales
2956489,GCF_023122905.1_LhuPcV1_genomic.fna,NC_076632.1,Viruses,Riboviria,Orthornavirae,Negarnaviricota,Haploviricotina,Monjiviricetes
2956490,GCF_023119555.1_ASM2311955v1_genomic.fna,NC_076535.1,Viruses,Riboviria,Orthornavirae,Negarnaviricota,Haploviricotina,Monjiviricetes
2956521,GCF_000911435.1_ViralProj229826_genomic.fna,NC_022896.1,Viruses,Riboviria,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales
2956529,GCF_003423225.1_ASM342322v1_genomic.fna,NC_051580.1,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Bclasvirinae
2956534,GCF_000907455.1_ViralProj206031_genomic.fna,NC_021308.1,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Timshelvirus
2956537,GCF_016653835.1_ASM1665383v1_genomic.fna,NC_054437.1,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Ruthgordonvirinae
2956538,GCF_023147635.1_ASM2314763v1_genomic.fna,NC_076866.1,Viruses,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales
2956539,GCF_023141995.1_ASM2314199v1_genomic.fna,NC_076856.1,Viruses,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales
2956542,GCF_000892335.1_ViralProj64491_genomic.fna,NC_015227.2,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Tolucaviricetes,Tolivirales
2956543,GCF_000905075.1_ViralProj186952_genomic.fna,NC_020158.1,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Thumleimavirales
2956546,GCF_004128255.1_ASM412825v1_genomic.fna,NC_040656.1,Viruses,Riboviria,Orthornavirae,Lenarviricota,Howeltoviricetes,Cryppavirales
2956556,GCF_017347905.1_ASM1734790v1_genomic.fna,NC_055921.1,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Schitoviridae
2956558,GCF_023120505.1_ASM2312050v1_genomic.fna,NC_076608.1,Viruses,Riboviria,Orthornavirae,Negarnaviricota,Haploviricotina,Monjiviricetes
2956575,GCF_004520375.1_ASM452037v1_genomic.fna,NC_054393.1,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Typhavirus
2956576,GCF_023147875.1_ASM2314787v1_genomic.fna,NC_076874.1,Viruses,Riboviria,Orthornavirae,Negarnaviricota,Haploviricotina,Monjiviricetes
2956579,GCF_002623505.1_ASM262350v1_genomic.fna,NC_051602.1,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Weiservirinae
2956619,GCF_000850945.1_ViralProj14843_genomic.fna,NC_004053.1,Viruses,Riboviria,Orthornavirae,Lenarviricota,Howeltoviricetes,Cryppavirales
2956628,GCF_023124535.1_ASM2312453v1_genomic.fna,NC_076698.1,Viruses,Riboviria,Orthornavirae,Negarnaviricota,Haploviricotina,Monjiviricetes
2956629,GCF_014071225.1_ASM1407122v1_genomic.fna,NC_055862.1,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Peduoviridae
2956630,GCF_003532585.1_ASM353258v1_genomic.fna,NC_075283.1,Viruses,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Rohanvirales
2956633,GCF_014042105.1_ASM1404210v1_genomic.fna,NC_073758.1,Viruses,Monodnaviria,Loebvirae,Hofneiviricota,Faserviricetes,Tubulavirales
2956634,GCF_023155295.1_ASM2315529v1_genomic.fna,NC_076911.1,Viruses,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales
2956636,GCF_000907755.1_ViralProj209077_genomic.fna,NC_021533.1,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Veracruzvirus
2956645,GCF_002620725.1_ASM262072v1_genomic.fna,NC_055717.1,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Schitoviridae
2956649,GCF_011899895.1_ASM1189989v1_genomic.fna,NC_055833.1,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Andrewesvirinae
2956672,GCF_003958845.1_ASM395884v1_genomic.fna,NC_049342.1,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Peduoviridae
2956679,GCF_003456955.1_ASM345695v1_genomic.fna,NC_055760.1,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales
2956698,GCF_003456995.1_ASM345699v1_genomic.fna,NC_055756.1,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales
2956699,GCF_013387685.1_ASM1338768v1_genomic.fna,NC_055832.1,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales
2956700,GCF_003182865.1_ASM318286v1_genomic.fna,NC_051740.1,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pclasvirinae
2956701,GCF_023155545.1_ASM2315554v1_genomic.fna,NC_076920.1,Viruses,Riboviria,Orthornavirae,Negarnaviricota,Haploviricotina,Monjiviricetes
2956702,GCF_002610145.1_ASM261014v1_genomic.fna,NC_052966.1,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Mesyanzhinovviridae
2956703,GCF_023122745.1_ASM2312274v1_genomic.fna,NC_076616.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales
2956706,GCF_009686265.1_ASM968626v1_genomic.fna,NC_054783.1,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Yeceytrevirus
2956707,GCF_003308495.1_ASM330849v1_genomic.fna,NC_054656.1,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Arquatrovirinae
2956710,GCF_013306735.1_ASM1330673v1_genomic.fna,NC_053008.1,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Casjensviridae
2956712,GCF_006965185.1_ASM696518v1_genomic.fna,NC_053248.1,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Zitchvirus
298331,GCF_000844965.1_ViralProj14488_genomic.fna,NC_002501.1,Viruses,Varidnaviria,Bamfordvirae,Preplasmiviricota,Tectiliviricetes,Rowavirales
298338,GCF_000846045.1_ViralProj14547_genomic.fna,NC_006565.1,Viruses,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Herelleviridae
300180,GCF_000855745.1_ViralMultiSegProj15036_genomic.fna,NC_006572.1,Viruses,Riboviria,Orthornavirae,Negarnaviricota,Polyploviricotina,Ellioviricetes
300186,GCF_000873645.1_ViralProj20965_genomic.fna,NC_009884.1,Viruses,Adnaviria,Zilligvirae,Taleaviricota,Tokiviricetes,Ligamenvirales
304399,GCF_000861985.1_ViralProj15462_genomic.fna,NC_006966.1,Viruses,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales
3045953,GCF_000865905.1_ViralProj15892_genomic.fna,NC_007454.1,Viruses,Riboviria,Orthornavirae,Negarnaviricota,Haploviricotina,Monjiviricetes
3047343,GCF_000888735.1_ViralProj60053_genomic.fna,NC_014649.1,Viruses,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales
3047688,GCF_000849565.1_ViralMultiSegProj14749_genomic.fna,NC_003509.1,Viruses,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales
3047689,GCF_000853685.1_ViralMultiSegProj14921_genomic.fna,NC_005982.1,Viruses,Riboviria,Orthornavirae,Birnaviridae,Blosnavirus,Blosnavirus channae
3047693,GCF_000893955.1_ViralMultiSegProj74579_genomic.fna,NC_016084.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales
3048203,GCF_000845365.1_ViralProj14393_genomic.fna,NC_004036.1,Viruses,Riboviria,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales
3047701,GCF_000853465.1_ViralMultiSegProj14905_genomic.fna,NC_005289.1,Viruses,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales
3047716,GCF_000889395.1_ViralProj59783_genomic.fna,NC_014637.1,Viruses,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales
3047724,GCF_000848365.1_ViralProj14674_genomic.fna,NC_001600.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Tolucaviricetes,Tolivirales
3048265,GCF_000839385.1_ViralProj14031_genomic.fna,NC_001839.2,Viruses,Riboviria,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales
3047742,GCF_000859565.1_ViralMultiSegProj15131_genomic.fna,NC_006271.1,Viruses,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales
3047743,GCF_000864805.1_ViralProj15484_genomic.fna,NC_001427.1,Viruses,Anelloviridae,Gyrovirus,Gyrovirus chickenanemia,,
3047744,GCF_000887995.1_ViralProj61953_genomic.fna,NC_014930.1,Viruses,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales
3047755,GCF_000868185.1_ViralMultiSegProj17095_genomic.fna,NC_008169.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales
3047757,GCF_000858145.1_ViralProj15170_genomic.fna,NC_006950.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales
3048298,GCF_000849605.1_ViralProj14579_genomic.fna,NC_001914.1,Viruses,Riboviria,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales
3047771,GCF_000860385.1_ViralMultiSegProj15283_genomic.fna,NC_003549.1,Viruses,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales
3047780,GCF_000848185.1_ViralProj14638_genomic.fna,NC_001469.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Tolucaviricetes,Tolivirales
3047782,GCF_000838125.1_ViralProj14128_genomic.fna,NC_003084.1,Viruses,Naldaviricetes,Lefavirales,Baculoviridae,Deltabaculovirus,Deltabaculovirus cunigripalpi
3047794,GCF_000881595.1_ViralProj32133_genomic.fna,NC_011335.1,Viruses,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Pimascovirales
3047811,GCF_000851665.1_ViralMultiSegProj14853_genomic.fna,NC_004177.1,Viruses,Riboviria,Orthornavirae,Birnaviridae,Entomobirnavirus,Entomobirnavirus drosophilae
3047818,GCF_000847385.1_ViralProj14639_genomic.fna,NC_001480.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales
3047836,GCF_000905235.1_ViralProj192610_genomic.fna,NC_020469.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Tolucaviricetes,Tolivirales
3047838,GCF_000859945.1_ViralProj15209_genomic.fna,NC_001818.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Tolucaviricetes,Tolivirales
3047840,GCF_000872605.1_ViralProj28679_genomic.fna,NC_010306.1,Viruses,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Nidovirales
3047842,GCF_000837325.1_ViralProj14125_genomic.fna,NC_003054.1,Viruses,Monodnaviria,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales
3047853,GCF_000859005.1_ViralProj15188_genomic.fna,NC_003347.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales
3047860,GCF_000870665.1_ViralProj19181_genomic.fna,NC_009240.1,Viruses,Naldaviricetes,Lefavirales,Nudiviridae,Alphanudivirus,Alphanudivirus grybimaculati
3047949,GCF_000894935.1_ViralMultiSegProj76343_genomic.fna,NC_016141.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Martellivirales
3047951,GCF_000850745.1_ViralProj14801_genomic.fna,NC_003782.1,Viruses,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales
3048148,GCF_002815375.1_ASM281537v1_genomic.fna,NC_039199.1,Viruses,Riboviria,Orthornavirae,Negarnaviricota,Haploviricotina,Monjiviricetes
3048151,GCF_000855485.1_ViralMultiSegProj14990_genomic.fna,NC_004178.1,Viruses,Riboviria,Orthornavirae,Birnaviridae,Avibirnavirus,Avibirnavirus gumboroense
3048161,GCF_000853605.1_ViralProj14904_genomic.fna,NC_005287.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Tolucaviricetes,Tolivirales
3048190,GCF_000856925.1_ViralProj15117_genomic.fna,NC_003627.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Tolucaviricetes,Tolivirales
3048191,GCF_000865385.1_ViralProj16323_genomic.fna,NC_007729.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Tolucaviricetes,Tolivirales
3048303,GCF_000906295.1_ViralProj196972_genomic.fna,NC_020999.1,Viruses,Riboviria,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales
3048222,GCF_000843625.1_ViralProj14383_genomic.fna,NC_005905.1,Viruses,Naldaviricetes,Lefavirales,Baculoviridae,Gammabaculovirus,Gammabaculovirus nesertiferis
3048227,GCF_000856785.1_ViralProj15081_genomic.fna,NC_003633.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Tolucaviricetes,Tolivirales
3048230,GCF_000855965.1_ViralProj15084_genomic.fna,NC_001721.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Tolucaviricetes,Tolivirales
3048238,GCF_000837125.1_ViralProj14084_genomic.fna,NC_001875.2,Viruses,Naldaviricetes,Lefavirales,Baculoviridae,Alphabaculovirus,Alphabaculovirus orpseudotsugatae
3048242,GCF_000856325.1_ViralProj14979_genomic.fna,NC_002598.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Tolucaviricetes,Tolivirales
3048243,GCF_000862945.1_ViralProj15299_genomic.fna,NC_003628.1,Viruses,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales
3048247,GCF_000850825.1_ViralProj14818_genomic.fna,NC_003853.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Tolucaviricetes,Tolivirales
3048250,GCF_000851825.1_ViralProj14894_genomic.fna,NC_004995.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Tolucaviricetes,Tolivirales
3048254,GCF_000853545.1_ViralProj14922_genomic.fna,NC_005985.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Tolucaviricetes,Tolivirales
3048255,GCF_000853565.1_ViralProj14928_genomic.fna,NC_005286.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Tolucaviricetes,Tolivirales
3048260,GCF_000922375.1_ViralProj259190_genomic.fna,NC_024692.1,Viruses,Naldaviricetes,Lefavirales,Nudiviridae,Gammanudivirus,Gammanudivirus pemonodonis
3048307,GCF_000881055.1_ViralProj33679_genomic.fna,NC_011920.1,Viruses,Riboviria,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales
3048295,GCF_000852165.1_ViralMultiSegProj14796_genomic.fna,NC_003756.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Tolucaviricetes,Tolivirales
3048297,GCF_000849085.1_ViralProj14648_genomic.fna,NC_001874.1,Viruses,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales
3048371,GCF_000837445.1_ViralProj14150_genomic.fna,NC_003378.1,Viruses,Riboviria,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales
3048299,GCF_000860625.1_ViralProj15332_genomic.fna,NC_001632.1,Viruses,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales
3052184,GCF_004133365.1_ASM413336v1_genomic.fna,NC_040712.1,Viruses,Riboviria,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales
3052813,GCF_001448395.1_ViralProj303938_genomic.fna,NC_028462.1,Viruses,Riboviria,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales
3048309,GCF_000847625.1_ViralProj14688_genomic.fna,NC_002066.1,Viruses,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales
3048320,GCF_000883395.1_ViralProj32821_genomic.fna,NC_011591.1,Viruses,Riboviria,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales
3048322,GCF_000848565.1_ViralProj14715_genomic.fna,NC_003056.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Tolucaviricetes,Tolivirales
3048333,GCF_000867605.1_ViralProj17721_genomic.fna,NC_008361.1,Viruses,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Pimascovirales
3048343,GCF_000850445.1_ViralMultiSegProj14740_genomic.fna,NC_003445.1,Viruses,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales
3048357,GCF_000849385.1_ViralProj14713_genomic.fna,NC_003005.1,Viruses,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales
3048359,GCF_002986275.1_ASM298627v1_genomic.fna,NC_038869.1,Viruses,Riboviria,Orthornavirae,Birnaviridae,Telnavirus,Telnavirus tellinae
3048365,GCF_000930875.1_ViralProj273464_genomic.fna,NC_026242.1,Viruses,Naldaviricetes,Lefavirales,Nudiviridae,Deltanudivirus,Deltanudivirus tipoleraceae
3048369,GCF_000848725.1_ViralProj14747_genomic.fna,NC_003487.1,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Tolucaviricetes,Tolivirales
338079,GCF_000874485.1_ViralProj30095_genomic.fna,NC_010820.1,Viruses,Riboviria,Pararnavirae,Artverviricota,Revtraviricetes,Ortervirales
3048378,GCF_000872965.1_ViralMultiSegProj18831_genomic.fna,NC_009013.1,Viruses,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales
3048379,GCF_000889835.1_ViralProj48173_genomic.fna,NC_014087.1,Viruses,Anelloviridae,Zetatorquevirus,Zetatorquevirus aotid1,,
3048380,GCF_000870545.1_ViralProj19131_genomic.fna,NC_009225.1,Viruses,Anelloviridae,Gammatorquevirus,Gammatorquevirus homidi1,,
3048407,GCF_000837005.1_ViralProj14058_genomic.fna,NC_002195.1,Viruses,Anelloviridae,Betatorquevirus,Betatorquevirus homini9,,
3048408,GCF_000888195.1_ViralProj48139_genomic.fna,NC_014070.1,Viruses,Anelloviridae,Iotatorquevirus,Iotatorquevirus suida1a,,
3048409,GCF_000888335.1_ViralProj48301_genomic.fna,NC_014092.2,Viruses,Anelloviridae,Kappatorquevirus,Kappatorquevirus suidak2a,,
3048411,GCF_000888955.1_ViralProj48169_genomic.fna,NC_014085.1,Viruses,Anelloviridae,Epsilontorquevirus,Epsilontorquevirus calli1,,
3048412,GCF_002818505.1_ASM281850v1_genomic.fna,NC_038348.1,Viruses,Anelloviridae,Deltatorquevirus,Deltatorquevirus tupai1,,
3048413,GCF_000857545.1_ViralProj15247_genomic.fna,NC_002076.2,Viruses,Anelloviridae,Alphatorquevirus,Alphatorquevirus homin1,,
3048446,GCF_018583145.1_ASM1858314v1_genomic.fna,NC_055554.1,Viruses,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales
3048448,GCF_000861085.1_ViralProj15431_genomic.fna,NC_001563.2,Viruses,Riboviria,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales
3048452,GCF_000837945.1_ViralProj14092_genomic.fna,NC_002331.1,Viruses,Naldaviricetes,Lefavirales,Baculoviridae,Betabaculovirus,Betabaculovirus xecnigri
3048456,GCF_000853245.1_ViralMultiSegProj14852_genomic.fna,NC_004168.1,Viruses,Riboviria,Orthornavirae,Birnaviridae,Aquabirnavirus,Aquabirnavirus ascitae
3048462,GCF_000853105.1_ViralProj14823_genomic.fna,NC_003874.1,Viruses,Riboviria,Orthornavirae,Pisuviricota,Duplopiviricetes,Durnavirales
3049952,GCF_000848705.1_ViralProj14743_genomic.fna,NC_003461.1,Viruses,Riboviria,Orthornavirae,Negarnaviricota,Haploviricotina,Monjiviricetes
3050134,GCF_000838825.1_ViralProj14099_genomic.fna,NC_002531.1,Viruses,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales
3050245,GCF_000842385.2_ViralProj14313_genomic.fna,NC_005261.3,Viruses,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales
3050248,GCF_000849305.1_ViralProj14697_genomic.fna,NC_001989.1,Viruses,Riboviria,Orthornavirae,Negarnaviricota,Haploviricotina,Monjiviricetes
3050250,GCF_000843305.1_ViralProj14324_genomic.fna,NC_004367.1,Viruses,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales
3050271,GCF_000871465.1_ViralProj19059_genomic.fna,NC_009127.1,Viruses,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales
3050272,GCF_002210635.1_ViralProj392136_genomic.fna,NC_035117.1,Viruses,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales
3050273,GCF_000905835.1_ViralProj192609_genomic.fna,NC_020474.2,Viruses,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales
3050281,GCF_000843985.2_ViralProj14457_genomic.fna,NC_001650.2,Viruses,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales
3050288,GCF_000838845.1_ViralProj14103_genomic.fna,NC_002577.1,Viruses,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales
3050290,GCF_000900375.1_ViralProj177933_genomic.fna,NC_018874.1,Viruses,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales
3050296,GCF_000845685.2_ViralProj14462_genomic.fna,NC_001664.4,Viruses,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales
3050300,GCF_000838265.1_ViralProj14158_genomic.fna,NC_009333.1,Viruses,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales
3050301,GCF_000839325.1_ViralProj14018_genomic.fna,NC_001493.2,Viruses,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales
3050305,GCF_000844145.1_ViralProj14489_genomic.fna,NC_004812.1,Viruses,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales
3050324,GCF_000844625.1_ViralProj14419_genomic.fna,NC_002512.2,Viruses,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales
3050331,GCF_000846065.1_ViralProj14552_genomic.fna,NC_005881.2,Viruses,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales
3050334,GCF_000843725.1_ViralProj14404_genomic.fna,NC_003521.1,Viruses,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales
3050344,GCF_000840765.1_ViralProj14314_genomic.fna,NC_005264.1,Viruses,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales
3050347,GCF_000869245.1_ViralProj17183_genomic.fna,NC_008210.1,Viruses,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales
3050351,GCF_002814575.1_ASM281457v1_genomic.fna,NC_043043.1,Viruses,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales
3050360,GCF_001308455.2_ViralProj297387_genomic.fna,NC_027916.2,Viruses,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales
3050362,GCF_000849685.1_ViralProj14597_genomic.fna,NC_002794.1,Viruses,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales
3051371,GCF_000924655.1_ViralProj264935_genomic.fna,NC_025361.1,Viruses,Riboviria,Orthornavirae,Negarnaviricota,Haploviricotina,Monjiviricetes
3051383,GCF_000926655.1_ViralProj265905_genomic.fna,NC_025390.1,Viruses,Riboviria,Orthornavirae,Negarnaviricota,Haploviricotina,Monjiviricetes
3051404,GCF_004788895.1_ASM478889v1_genomic.fna,NC_055171.1,Viruses,Riboviria,Orthornavirae,Negarnaviricota,Polyploviricotina,Ellioviricetes
3051410,GCF_004788955.1_ASM478895v1_genomic.fna,NC_055174.1,Viruses,Riboviria,Orthornavirae,Negarnaviricota,Polyploviricotina,Ellioviricetes
3051412,GCF_018591165.1_ASM1859116v1_genomic.fna,NC_076483.1,Viruses,Anelloviridae,Aleptorquevirus,Aleptorquevirus lepor1,,
3051624,GCF_000838725.1_ViralProj14077_genomic.fna,NC_001662.1,Viruses,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales
3051975,GCF_004128195.1_ASM412819v1_genomic.fna,NC_040428.1,Viruses,Riboviria,Orthornavirae,Negarnaviricota,Polyploviricotina,Ellioviricetes
3051977,GCF_000989115.1_ViralProj283067_genomic.fna,NC_026943.1,Viruses,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales
3051980,GCF_000926395.1_ViralProj264907_genomic.fna,NC_025360.1,Viruses,Riboviria,Orthornavirae,Negarnaviricota,Haploviricotina,Monjiviricetes
